block group ID,median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude,ocean_proximity
15938,219400.0,4.2672,47.0,1465.0,306.0,1119.0,315.0,37.72,-122.4,NEARBAY
15939,239300.0,2.1187,37.0,971.0,248.0,647.0,208.0,37.72,-122.4,NEARBAY
15940,276200.0,3.8643,33.0,2789.0,567.0,1682.0,552.0,37.73,-122.41,NEARBAY
15941,242900.0,4.8214,35.0,2104.0,434.0,1225.0,410.0,37.72,-122.41,NEARBAY
15942,236200.0,4.0583,32.0,1650.0,316.0,904.0,295.0,37.72,-122.41,NEARBAY
15943,244700.0,4.0071,37.0,2638.0,546.0,1789.0,521.0,37.72,-122.42,NEARBAY
15944,252600.0,3.6667,50.0,2912.0,562.0,1989.0,537.0,37.72,-122.43,NEARBAY
15945,254000.0,3.6885,49.0,3427.0,696.0,2363.0,661.0,37.72,-122.43,NEARBAY
15946,250500.0,3.7105,52.0,2206.0,478.0,1583.0,456.0,37.72,-122.43,NEARBAY
15947,252000.0,3.8274,52.0,2890.0,571.0,1769.0,541.0,37.72,-122.44,NEARBAY
15948,242000.0,3.0107,52.0,3351.0,719.0,2101.0,706.0,37.72,-122.43,NEARBAY
15949,251800.0,3.8934,52.0,3602.0,738.0,2270.0,647.0,37.73,-122.43,NEARBAY
15950,222600.0,3.1786,52.0,1494.0,306.0,1463.0,360.0,37.73,-122.43,NEARBAY
15951,265000.0,3.4605,49.0,1557.0,405.0,1173.0,385.0,37.72,-122.44,NEARBAY
15952,268500.0,3.9565,48.0,2675.0,585.0,1773.0,540.0,37.72,-122.44,NEARBAY
15953,261800.0,4.3036,52.0,1729.0,319.0,890.0,300.0,37.72,-122.45,NEARBAY
15954,260000.0,3.7143,52.0,1380.0,272.0,847.0,284.0,37.72,-122.44,NEARBAY
15955,270600.0,4.3846,46.0,2559.0,506.0,1562.0,498.0,37.71,-122.45,NEAROCEAN
15956,261600.0,3.8583,52.0,1658.0,322.0,1086.0,326.0,37.71,-122.45,NEAROCEAN
15957,243600.0,3.9167,41.0,1578.0,351.0,1159.0,299.0,37.71,-122.45,NEAROCEAN
15958,246200.0,4.0547,52.0,1580.0,337.0,1425.0,330.0,37.71,-122.46,NEAROCEAN
15959,231600.0,4.0,47.0,1527.0,283.0,1102.0,282.0,37.71,-122.46,NEAROCEAN
15960,266900.0,4.5,35.0,2878.0,564.0,1633.0,528.0,37.71,-122.43,NEARBAY
15961,266500.0,4.0234,52.0,1508.0,278.0,1138.0,304.0,37.71,-122.43,NEARBAY
15962,255600.0,3.1908,52.0,1410.0,286.0,879.0,282.0,37.71,-122.43,NEARBAY
15963,247700.0,3.8958,52.0,1507.0,282.0,929.0,281.0,37.72,-122.44,NEARBAY
15964,251500.0,3.9567,52.0,2711.0,591.0,1848.0,524.0,37.71,-122.44,NEARBAY
15965,248900.0,5.3913,46.0,1230.0,247.0,895.0,257.0,37.71,-122.44,NEARBAY
15966,264100.0,5.0201,31.0,2370.0,441.0,1524.0,470.0,37.71,-122.44,NEARBAY
15967,251000.0,3.5536,34.0,3131.0,669.0,2204.0,600.0,37.71,-122.45,NEAROCEAN
15968,219100.0,3.0313,40.0,1948.0,413.0,1434.0,396.0,37.72,-122.4,NEARBAY
15969,238000.0,3.0469,40.0,1883.0,397.0,1411.0,438.0,37.71,-122.4,NEARBAY
15970,226300.0,3.4773,47.0,2289.0,481.0,1697.0,465.0,37.71,-122.41,NEARBAY
15971,181900.0,1.2269,28.0,5015.0,1240.0,3900.0,1029.0,37.71,-122.41,NEARBAY
15972,213900.0,4.9926,40.0,2054.0,433.0,1738.0,429.0,37.71,-122.41,NEARBAY
15973,217800.0,3.495,49.0,1852.0,429.0,1615.0,447.0,37.71,-122.41,NEARBAY
15974,218300.0,3.8625,41.0,1975.0,440.0,1528.0,424.0,37.72,-122.4,NEARBAY
15975,241900.0,4.2727,47.0,1167.0,250.0,953.0,253.0,37.72,-122.4,NEARBAY
15976,278600.0,3.5435,52.0,2602.0,714.0,1330.0,647.0,37.77,-122.45,NEARBAY
15977,414300.0,3.4531,52.0,2236.0,545.0,1186.0,532.0,37.76,-122.46,NEARBAY
15978,435700.0,3.75,52.0,1824.0,388.0,799.0,363.0,37.77,-122.46,NEARBAY
15979,390000.0,3.93,52.0,1817.0,449.0,948.0,380.0,37.76,-122.46,NEARBAY
15980,500000.0,3.5744,31.0,5283.0,1330.0,2659.0,1269.0,37.76,-122.45,NEARBAY
15981,367700.0,6.1636,28.0,1072.0,165.0,363.0,168.0,37.76,-122.46,NEARBAY
15982,374200.0,4.5352,26.0,2192.0,438.0,954.0,456.0,37.75,-122.46,NEARBAY
15983,406500.0,2.9899,52.0,2941.0,783.0,1545.0,726.0,37.76,-122.47,NEARBAY
15984,359600.0,2.5933,52.0,2680.0,740.0,1587.0,713.0,37.76,-122.47,NEARBAY
15985,345700.0,3.2679,49.0,2842.0,670.0,1396.0,648.0,37.76,-122.47,NEARBAY
15986,306700.0,4.0793,52.0,2465.0,489.0,1170.0,498.0,37.76,-122.47,NEARBAY
15987,329600.0,2.8711,48.0,2064.0,484.0,1055.0,467.0,37.76,-122.47,NEARBAY
15988,330000.0,3.2083,40.0,3525.0,941.0,1675.0,857.0,37.76,-122.47,NEARBAY
15989,350000.0,3.3239,52.0,4001.0,809.0,1886.0,756.0,37.76,-122.47,NEARBAY
15990,338000.0,3.6346,39.0,3200.0,689.0,1391.0,618.0,37.76,-122.47,NEARBAY
15991,361000.0,4.4312,45.0,2399.0,426.0,911.0,423.0,37.75,-122.47,NEARBAY
15992,357000.0,4.0089,51.0,2413.0,431.0,1095.0,437.0,37.75,-122.47,NEARBAY
15993,366300.0,5.482,49.0,2747.0,472.0,1281.0,448.0,37.75,-122.47,NEARBAY
15994,420300.0,5.1893,34.0,2807.0,487.0,1152.0,445.0,37.76,-122.47,NEARBAY
15995,358600.0,4.4946,48.0,2464.0,459.0,1179.0,458.0,37.76,-122.47,NEARBAY
15996,500001.0,5.8151,52.0,1590.0,236.0,622.0,232.0,37.75,-122.46,NEARBAY
15997,500001.0,10.7569,52.0,1207.0,152.0,465.0,162.0,37.75,-122.46,NEARBAY
15998,500001.0,9.3603,51.0,2713.0,396.0,1090.0,401.0,37.75,-122.47,NEARBAY
15999,381700.0,6.1592,46.0,3238.0,544.0,1293.0,470.0,37.75,-122.47,NEARBAY
16000,337400.0,4.6071,52.0,1598.0,285.0,689.0,265.0,37.75,-122.47,NEARBAY
16001,333600.0,4.0846,52.0,1538.0,305.0,819.0,319.0,37.74,-122.47,NEARBAY
16002,349000.0,6.0274,36.0,2303.0,381.0,862.0,371.0,37.75,-122.45,NEARBAY
16003,322600.0,4.95,36.0,1997.0,356.0,772.0,348.0,37.75,-122.45,NEARBAY
16004,313400.0,3.0804,35.0,1363.0,302.0,1786.0,301.0,37.75,-122.45,NEARBAY
16005,394000.0,6.5372,52.0,1849.0,287.0,695.0,258.0,37.75,-122.46,NEARBAY
16006,349500.0,4.375,52.0,1596.0,276.0,642.0,273.0,37.74,-122.45,NEARBAY
16007,431000.0,6.2561,51.0,1905.0,291.0,707.0,284.0,37.74,-122.46,NEARBAY
16008,335100.0,5.0887,46.0,6429.0,1093.0,2535.0,1109.0,37.74,-122.45,NEARBAY
16009,313600.0,5.5622,43.0,3700.0,684.0,1488.0,623.0,37.73,-122.44,NEARBAY
16010,346800.0,6.203,38.0,5688.0,930.0,2263.0,908.0,37.74,-122.45,NEARBAY
16011,416900.0,5.3961,52.0,2180.0,326.0,856.0,326.0,37.74,-122.46,NEARBAY
16012,500001.0,10.959,52.0,2053.0,281.0,791.0,287.0,37.74,-122.46,NEARBAY
16013,500001.0,8.1189,52.0,2055.0,265.0,735.0,252.0,37.74,-122.47,NEARBAY
16014,363600.0,5.6787,52.0,3797.0,668.0,1633.0,658.0,37.74,-122.47,NEARBAY
16015,365600.0,4.9537,52.0,3688.0,640.0,1605.0,567.0,37.74,-122.47,NEARBAY
16016,500001.0,7.8476,52.0,2673.0,349.0,876.0,338.0,37.73,-122.46,NEARBAY
16017,426800.0,8.0069,52.0,3547.0,506.0,1276.0,491.0,37.73,-122.46,NEARBAY
16018,405200.0,6.7228,52.0,2951.0,406.0,1115.0,397.0,37.72,-122.46,NEAROCEAN
16019,484600.0,5.9245,52.0,2134.0,277.0,936.0,285.0,37.73,-122.47,NEAROCEAN
16020,500001.0,10.7309,52.0,2151.0,280.0,762.0,274.0,37.73,-122.47,NEAROCEAN
16021,500001.0,10.6605,50.0,1653.0,252.0,641.0,224.0,37.73,-122.47,NEAROCEAN
16022,399000.0,5.9114,46.0,1836.0,319.0,767.0,302.0,37.72,-122.47,NEAROCEAN
16023,394100.0,6.8322,52.0,2401.0,346.0,812.0,328.0,37.73,-122.46,NEARBAY
16024,335100.0,5.1238,52.0,2510.0,438.0,1153.0,407.0,37.73,-122.45,NEARBAY
16025,344200.0,5.2088,52.0,2857.0,469.0,1431.0,496.0,37.73,-122.46,NEARBAY
16026,275500.0,4.7813,39.0,1912.0,418.0,970.0,406.0,37.73,-122.44,NEARBAY
16027,261400.0,3.8304,52.0,2838.0,567.0,1411.0,526.0,37.73,-122.44,NEARBAY
16028,266200.0,3.2448,52.0,1350.0,241.0,752.0,246.0,37.73,-122.45,NEARBAY
16029,264200.0,5.0634,52.0,2035.0,424.0,1193.0,430.0,37.73,-122.45,NEARBAY
16030,269200.0,4.1932,46.0,3581.0,758.0,1670.0,703.0,37.73,-122.44,NEARBAY
16031,231900.0,4.2167,52.0,982.0,197.0,653.0,171.0,37.72,-122.45,NEARBAY
16032,219300.0,4.7143,46.0,1406.0,235.0,771.0,239.0,37.72,-122.45,NEARBAY
16033,221200.0,4.475,47.0,1773.0,345.0,1083.0,315.0,37.72,-122.45,NEARBAY
16034,225000.0,3.6581,51.0,2690.0,554.0,1795.0,539.0,37.72,-122.45,NEARBAY
16035,238600.0,3.3208,47.0,1723.0,389.0,1216.0,399.0,37.72,-122.46,NEAROCEAN
16036,228600.0,4.0859,49.0,1207.0,255.0,658.0,220.0,37.72,-122.46,NEAROCEAN
16037,221500.0,3.2875,48.0,1690.0,339.0,962.0,317.0,37.72,-122.46,NEAROCEAN
16038,244100.0,4.0855,45.0,2399.0,419.0,1225.0,399.0,37.72,-122.46,NEAROCEAN
16039,232000.0,2.9688,39.0,2254.0,415.0,1388.0,404.0,37.72,-122.46,NEAROCEAN
16040,237900.0,4.1939,44.0,2547.0,511.0,1577.0,516.0,37.71,-122.47,NEAROCEAN
16041,239400.0,3.5156,42.0,1961.0,427.0,1211.0,409.0,37.71,-122.47,NEAROCEAN
16042,239300.0,2.5333,43.0,968.0,199.0,434.0,162.0,37.72,-122.47,NEAROCEAN
16043,246700.0,3.0,46.0,1453.0,306.0,817.0,310.0,37.72,-122.47,NEAROCEAN
16044,259700.0,4.5913,49.0,1690.0,307.0,770.0,294.0,37.72,-122.47,NEAROCEAN
16045,228900.0,2.9119,45.0,964.0,173.0,613.0,201.0,37.72,-122.45,NEARBAY
16046,221600.0,4.2562,45.0,2253.0,431.0,1382.0,392.0,37.71,-122.45,NEAROCEAN
16047,219500.0,4.1406,52.0,1642.0,351.0,1138.0,340.0,37.71,-122.46,NEAROCEAN
16048,225000.0,2.875,49.0,1711.0,348.0,1138.0,325.0,37.71,-122.46,NEAROCEAN
16049,211800.0,3.0703,37.0,1833.0,388.0,1093.0,363.0,37.72,-122.46,NEAROCEAN
16050,348600.0,3.9758,48.0,2660.0,616.0,1491.0,602.0,37.76,-122.48,NEARBAY
16051,332100.0,3.275,48.0,2304.0,558.0,1273.0,512.0,37.76,-122.48,NEARBAY
16052,323800.0,3.9097,52.0,2684.0,574.0,1395.0,549.0,37.76,-122.48,NEARBAY
16053,322100.0,4.0977,50.0,2236.0,484.0,1171.0,467.0,37.76,-122.48,NEARBAY
16054,331300.0,4.1397,52.0,1845.0,336.0,1015.0,337.0,37.76,-122.48,NEARBAY
16055,336100.0,4.4094,52.0,3260.0,653.0,1594.0,632.0,37.76,-122.48,NEARBAY
16056,339800.0,5.8096,52.0,1382.0,230.0,708.0,279.0,37.76,-122.49,NEARBAY
16057,329600.0,3.5302,52.0,2564.0,502.0,1092.0,459.0,37.76,-122.49,NEARBAY
16058,331200.0,3.5909,52.0,2245.0,425.0,1091.0,409.0,37.76,-122.49,NEARBAY
16059,332700.0,4.0391,52.0,1792.0,305.0,782.0,287.0,37.76,-122.49,NEARBAY
16060,339800.0,3.5278,48.0,1351.0,270.0,650.0,265.0,37.76,-122.49,NEARBAY
16061,353600.0,4.3977,49.0,1724.0,295.0,795.0,297.0,37.76,-122.49,NEARBAY
16062,323100.0,4.3281,49.0,1637.0,304.0,729.0,281.0,37.76,-122.49,NEARBAY
16063,318400.0,4.4,51.0,2095.0,410.0,1126.0,429.0,37.75,-122.48,NEARBAY
16064,317600.0,4.3393,52.0,2515.0,494.0,1583.0,477.0,37.75,-122.48,NEARBAY
16065,311800.0,3.6859,52.0,2453.0,508.0,1056.0,453.0,37.74,-122.48,NEAROCEAN
16066,329200.0,4.4375,49.0,2203.0,407.0,1052.0,405.0,37.75,-122.48,NEARBAY
16067,314700.0,3.7734,48.0,2555.0,548.0,1285.0,482.0,37.75,-122.48,NEARBAY
16068,331000.0,4.7703,52.0,2074.0,401.0,1136.0,409.0,37.75,-122.48,NEARBAY
16069,320200.0,3.7361,48.0,2181.0,419.0,1041.0,379.0,37.75,-122.49,NEAROCEAN
16070,308500.0,3.7054,47.0,2140.0,425.0,1105.0,401.0,37.75,-122.49,NEAROCEAN
16071,297800.0,4.8036,45.0,2341.0,461.0,1092.0,438.0,37.75,-122.49,NEAROCEAN
16072,319100.0,3.9205,43.0,2044.0,393.0,979.0,378.0,37.75,-122.49,NEAROCEAN
16073,321200.0,3.7562,48.0,2387.0,424.0,1041.0,408.0,37.75,-122.49,NEAROCEAN
16074,323800.0,4.8516,52.0,2226.0,385.0,1177.0,416.0,37.75,-122.49,NEAROCEAN
16075,321300.0,3.4583,52.0,2189.0,433.0,1147.0,420.0,37.74,-122.49,NEAROCEAN
16076,323100.0,4.0208,52.0,2285.0,435.0,1211.0,442.0,37.74,-122.48,NEAROCEAN
16077,314300.0,4.131,52.0,2166.0,423.0,1072.0,370.0,37.74,-122.48,NEAROCEAN
16078,335000.0,3.9236,52.0,2841.0,517.0,1372.0,517.0,37.74,-122.48,NEAROCEAN
16079,438500.0,6.2642,48.0,1190.0,182.0,497.0,199.0,37.73,-122.49,NEAROCEAN
16080,340800.0,3.8333,48.0,1186.0,213.0,487.0,207.0,37.74,-122.49,NEAROCEAN
16081,317700.0,4.3909,52.0,2442.0,449.0,1188.0,436.0,37.74,-122.49,NEAROCEAN
16082,315200.0,4.5744,52.0,2302.0,457.0,1154.0,424.0,37.74,-122.49,NEAROCEAN
16083,500001.0,5.1681,52.0,1597.0,240.0,566.0,231.0,37.73,-122.48,NEAROCEAN
16084,371500.0,5.2598,47.0,2382.0,392.0,867.0,376.0,37.73,-122.48,NEAROCEAN
16085,369400.0,5.1991,39.0,1937.0,336.0,742.0,307.0,37.73,-122.49,NEAROCEAN
16086,433300.0,3.9219,37.0,1399.0,224.0,530.0,235.0,37.73,-122.49,NEAROCEAN
16087,406200.0,5.6204,36.0,1821.0,292.0,742.0,298.0,37.73,-122.49,NEAROCEAN
16088,350000.0,3.1359,38.0,3195.0,828.0,2410.0,778.0,37.73,-122.48,NEAROCEAN
16089,350000.0,3.2059,47.0,1176.0,286.0,564.0,258.0,37.72,-122.47,NEAROCEAN
16090,400000.0,3.5296,43.0,3850.0,1018.0,1497.0,829.0,37.71,-122.48,NEAROCEAN
16091,187500.0,4.1116,45.0,1405.0,338.0,733.0,342.0,37.72,-122.48,NEAROCEAN
16092,112500.0,3.2321,46.0,2403.0,638.0,1281.0,603.0,37.72,-122.48,NEAROCEAN
16093,307700.0,3.7083,52.0,2018.0,422.0,1142.0,463.0,37.76,-122.5,NEAROCEAN
16094,316200.0,3.1406,43.0,2108.0,456.0,1299.0,447.0,37.76,-122.5,NEAROCEAN
16095,295600.0,3.9464,50.0,1993.0,410.0,1009.0,374.0,37.76,-122.5,NEAROCEAN
16096,296300.0,3.8333,48.0,1408.0,295.0,891.0,269.0,37.76,-122.5,NEAROCEAN
16097,278800.0,4.5329,46.0,1491.0,285.0,841.0,306.0,37.76,-122.5,NEAROCEAN
16098,291500.0,4.1419,45.0,1672.0,344.0,838.0,314.0,37.75,-122.5,NEAROCEAN
16099,283200.0,4.0985,43.0,2373.0,481.0,1247.0,454.0,37.75,-122.5,NEAROCEAN
16100,268900.0,2.8448,43.0,2345.0,624.0,1439.0,614.0,37.76,-122.51,NEAROCEAN
16101,274200.0,3.0465,43.0,2527.0,619.0,1332.0,558.0,37.76,-122.51,NEAROCEAN
16102,260800.0,3.2792,40.0,2320.0,562.0,1499.0,521.0,37.76,-122.51,NEAROCEAN
16103,284100.0,4.2644,46.0,2226.0,480.0,1272.0,468.0,37.76,-122.5,NEAROCEAN
16104,272300.0,3.3393,45.0,1673.0,377.0,1078.0,393.0,37.76,-122.5,NEAROCEAN
16105,270200.0,4.3859,45.0,1620.0,344.0,941.0,328.0,37.75,-122.5,NEAROCEAN
16106,271800.0,3.4919,44.0,1819.0,365.0,1137.0,354.0,37.75,-122.5,NEAROCEAN
16107,272200.0,3.96,45.0,1592.0,325.0,920.0,322.0,37.76,-122.54,NEAROCEAN
16108,286300.0,2.9632,44.0,1739.0,343.0,872.0,330.0,37.75,-122.5,NEAROCEAN
16109,297800.0,3.7969,40.0,2310.0,445.0,1266.0,490.0,37.74,-122.5,NEAROCEAN
16110,296600.0,3.7552,45.0,1771.0,349.0,1098.0,342.0,37.74,-122.5,NEAROCEAN
16111,300000.0,5.6826,44.0,1472.0,275.0,820.0,310.0,37.74,-122.49,NEAROCEAN
16112,275700.0,3.5,44.0,2374.0,496.0,1087.0,426.0,37.74,-122.5,NEAROCEAN
16113,275700.0,3.875,44.0,2527.0,518.0,1434.0,444.0,37.74,-122.5,NEAROCEAN
16114,272400.0,4.0217,46.0,2298.0,457.0,1429.0,477.0,37.75,-122.5,NEAROCEAN
16115,272800.0,4.0625,44.0,2792.0,615.0,1640.0,579.0,37.74,-122.5,NEAROCEAN
16116,273700.0,3.9583,42.0,1667.0,395.0,1041.0,387.0,37.74,-122.5,NEAROCEAN
16117,268100.0,4.3611,44.0,2082.0,470.0,1154.0,403.0,37.74,-122.5,NEAROCEAN
16118,271100.0,4.1786,42.0,2006.0,415.0,1230.0,435.0,37.74,-122.54,NEAROCEAN
16119,500001.0,4.1029,52.0,2005.0,359.0,847.0,356.0,37.79,-122.46,NEARBAY
16120,350000.0,2.9293,52.0,2165.0,580.0,1067.0,530.0,37.78,-122.46,NEARBAY
16121,350000.0,3.0265,52.0,2594.0,622.0,1421.0,593.0,37.78,-122.46,NEARBAY
16122,500001.0,3.7419,52.0,2059.0,416.0,999.0,402.0,37.79,-122.46,NEARBAY
16123,500001.0,3.7887,52.0,3429.0,773.0,1584.0,696.0,37.78,-122.46,NEARBAY
16124,307100.0,2.7431,51.0,1485.0,386.0,880.0,385.0,37.78,-122.47,NEARBAY
16125,416700.0,3.7292,52.0,2635.0,587.0,1302.0,577.0,37.78,-122.47,NEARBAY
16126,500001.0,4.75,52.0,2844.0,623.0,1380.0,596.0,37.79,-122.47,NEARBAY
16127,500001.0,2.8125,52.0,437.0,105.0,194.0,87.0,37.79,-122.47,NEARBAY
16128,483300.0,3.9688,52.0,2383.0,477.0,990.0,464.0,37.79,-122.47,NEARBAY
16129,443300.0,3.5221,52.0,2388.0,507.0,1078.0,494.0,37.78,-122.47,NEARBAY
16130,396400.0,4.1339,52.0,1941.0,436.0,955.0,425.0,37.78,-122.47,NEARBAY
16131,375000.0,3.129,48.0,2835.0,728.0,1674.0,684.0,37.78,-122.48,NEARBAY
16132,457800.0,4.1148,52.0,4683.0,1055.0,2246.0,975.0,37.79,-122.48,NEARBAY
16133,335300.0,3.1653,44.0,3371.0,794.0,1738.0,753.0,37.78,-122.48,NEARBAY
16134,322900.0,3.2028,32.0,3028.0,815.0,1704.0,718.0,37.78,-122.49,NEARBAY
16135,352200.0,3.6148,46.0,3304.0,792.0,1783.0,777.0,37.78,-122.49,NEARBAY
16136,500001.0,9.1881,52.0,1647.0,236.0,546.0,227.0,37.79,-122.48,NEARBAY
16137,500001.0,6.1407,52.0,3146.0,478.0,1143.0,455.0,37.79,-122.49,NEARBAY
16138,500001.0,10.7058,52.0,2488.0,281.0,805.0,295.0,37.79,-122.49,NEARBAY
16139,376800.0,3.4236,52.0,4140.0,984.0,2030.0,892.0,37.78,-122.46,NEARBAY
16140,441700.0,3.4605,52.0,2632.0,542.0,1364.0,544.0,37.78,-122.46,NEARBAY
16141,375000.0,3.2396,52.0,2051.0,552.0,1400.0,510.0,37.78,-122.46,NEARBAY
16142,360700.0,2.8553,52.0,3088.0,727.0,1636.0,662.0,37.78,-122.46,NEARBAY
16143,402900.0,3.9375,52.0,3193.0,688.0,2099.0,681.0,37.77,-122.46,NEARBAY
16144,398400.0,4.1635,52.0,2241.0,443.0,1042.0,377.0,37.77,-122.47,NEARBAY
16145,421300.0,4.0652,52.0,2275.0,412.0,1166.0,424.0,37.78,-122.47,NEARBAY
16146,446900.0,3.1989,52.0,2169.0,522.0,1220.0,505.0,37.78,-122.47,NEARBAY
16147,422400.0,3.1392,52.0,2951.0,647.0,1448.0,591.0,37.78,-122.47,NEARBAY
16148,414600.0,4.0208,52.0,3021.0,569.0,1479.0,514.0,37.78,-122.47,NEARBAY
16149,404700.0,4.1856,52.0,2042.0,378.0,1153.0,408.0,37.78,-122.47,NEARBAY
16150,366700.0,3.8571,52.0,3143.0,635.0,1350.0,623.0,37.77,-122.47,NEARBAY
16151,337200.0,3.4883,52.0,3047.0,641.0,1427.0,620.0,37.78,-122.48,NEARBAY
16152,393800.0,4.218,52.0,2666.0,515.0,1362.0,494.0,37.78,-122.48,NEARBAY
16153,348500.0,3.8899,52.0,2556.0,595.0,1202.0,568.0,37.77,-122.48,NEARBAY
16154,346400.0,3.5588,50.0,2159.0,437.0,1111.0,417.0,37.78,-122.48,NEARBAY
16155,311400.0,3.5865,52.0,2910.0,611.0,1508.0,515.0,37.78,-122.48,NEARBAY
16156,329100.0,3.0877,47.0,2695.0,643.0,1505.0,644.0,37.78,-122.49,NEARBAY
16157,356300.0,3.0278,52.0,3440.0,722.0,1663.0,665.0,37.78,-122.49,NEARBAY
16158,369200.0,3.7036,52.0,2342.0,458.0,1170.0,458.0,37.77,-122.49,NEARBAY
16159,359500.0,4.125,52.0,2433.0,454.0,1070.0,420.0,37.77,-122.5,NEARBAY
16160,318500.0,2.6719,52.0,2050.0,439.0,1109.0,437.0,37.78,-122.49,NEARBAY
16161,328400.0,3.6429,42.0,2723.0,579.0,1419.0,519.0,37.78,-122.49,NEARBAY
16162,500001.0,4.2414,49.0,2176.0,441.0,1040.0,448.0,37.78,-122.49,NEARBAY
16163,348500.0,3.5833,50.0,1922.0,427.0,1049.0,443.0,37.78,-122.5,NEARBAY
16164,324700.0,3.9954,52.0,1769.0,414.0,1032.0,380.0,37.77,-122.5,NEARBAY
16165,336700.0,5.0562,52.0,2299.0,441.0,1252.0,415.0,37.77,-122.5,NEARBAY
16166,322900.0,3.5833,52.0,2739.0,569.0,1312.0,531.0,37.77,-122.5,NEARBAY
16167,332800.0,3.7167,46.0,2646.0,607.0,1418.0,563.0,37.78,-122.5,NEARBAY
16168,351100.0,4.7328,45.0,2564.0,499.0,1056.0,460.0,37.78,-122.51,NEARBAY
16169,342200.0,4.0353,47.0,2496.0,494.0,1201.0,454.0,37.78,-122.51,NEARBAY
16170,322200.0,2.9201,32.0,2131.0,625.0,1229.0,572.0,37.79,-122.55,NEAROCEAN
16171,500001.0,3.4051,45.0,6927.0,1258.0,4715.0,1165.0,37.81,-122.47,NEARBAY
16172,500001.0,15.0001,52.0,8.0,1.0,13.0,1.0,37.79,-122.5,NEARBAY
16173,318900.0,3.527,17.0,2975.0,968.0,1453.0,828.0,37.72,-122.54,NEAROCEAN
16174,212800.0,1.2387,42.0,4219.0,1125.0,3549.0,993.0,37.72,-122.42,NEARBAY
16175,180400.0,2.7083,10.0,479.0,125.0,355.0,108.0,37.72,-122.36,NEARBAY
16176,225000.0,10.2264,52.0,126.0,24.0,37.0,27.0,37.74,-122.39,NEARBAY
16177,225000.0,6.1359,26.0,54.0,9.0,23.0,9.0,37.75,-122.4,NEARBAY
16178,207100.0,4.2708,47.0,1088.0,190.0,558.0,166.0,37.71,-122.38,NEARBAY
16179,223700.0,3.3625,47.0,1649.0,328.0,1183.0,356.0,37.71,-122.4,NEARBAY
16180,52500.0,0.9365,28.0,1942.0,724.0,1618.0,638.0,37.96,-121.28,INLAND
16181,52500.0,1.1094,49.0,1200.0,364.0,1448.0,318.0,37.95,-121.28,INLAND
16182,63300.0,1.2904,46.0,1026.0,330.0,1109.0,333.0,37.95,-121.28,INLAND
16183,112500.0,1.2411,52.0,888.0,324.0,630.0,258.0,37.96,-121.29,INLAND
16184,75000.0,0.8738,52.0,287.0,119.0,154.0,85.0,37.96,-121.29,INLAND
16185,87500.0,0.7714,16.0,761.0,306.0,438.0,282.0,37.95,-121.29,INLAND
16186,45000.0,2.2024,9.0,674.0,242.0,575.0,193.0,37.95,-121.3,INLAND
16187,22500.0,0.7917,52.0,107.0,79.0,167.0,53.0,37.95,-121.29,INLAND
16188,76800.0,1.7875,24.0,1212.0,366.0,1202.0,343.0,37.96,-121.3,INLAND
16189,77600.0,2.3393,48.0,1112.0,227.0,583.0,216.0,37.96,-121.31,INLAND
16190,110200.0,1.2962,52.0,1610.0,480.0,1025.0,440.0,37.97,-121.29,INLAND
16191,103100.0,1.3438,48.0,1778.0,541.0,1237.0,462.0,37.96,-121.29,INLAND
16192,92300.0,1.3191,50.0,1669.0,558.0,1340.0,484.0,37.96,-121.29,INLAND
16193,110400.0,1.125,31.0,2668.0,812.0,1398.0,721.0,37.96,-121.3,INLAND
16194,105100.0,3.6591,52.0,1475.0,238.0,736.0,260.0,37.96,-121.3,INLAND
16195,97400.0,1.7788,52.0,1354.0,314.0,679.0,311.0,37.96,-121.3,INLAND
16196,107600.0,3.226,52.0,2654.0,468.0,1157.0,494.0,37.96,-121.31,INLAND
16197,92600.0,3.3466,52.0,1829.0,301.0,694.0,319.0,37.96,-121.31,INLAND
16198,66000.0,1.65,47.0,2348.0,507.0,1455.0,479.0,37.97,-121.28,INLAND
16199,61300.0,1.425,43.0,1624.0,448.0,1805.0,440.0,37.96,-121.27,INLAND
16200,59000.0,1.7212,43.0,557.0,165.0,573.0,144.0,37.95,-121.27,INLAND
16201,54600.0,1.8261,52.0,1318.0,308.0,1368.0,310.0,37.95,-121.27,INLAND
16202,52000.0,1.7386,38.0,512.0,133.0,676.0,124.0,37.94,-121.27,INLAND
16203,56800.0,1.4688,44.0,1406.0,357.0,1489.0,386.0,37.94,-121.28,INLAND
16204,52700.0,1.7039,48.0,1766.0,444.0,1406.0,421.0,37.94,-121.28,INLAND
16205,42500.0,0.696,52.0,288.0,86.0,272.0,54.0,37.95,-121.29,INLAND
16206,63800.0,2.0303,40.0,2827.0,655.0,2037.0,574.0,37.94,-121.29,INLAND
16207,43000.0,1.2625,40.0,964.0,230.0,742.0,209.0,37.95,-121.32,INLAND
16208,45000.0,1.9531,41.0,375.0,108.0,323.0,98.0,37.94,-121.31,INLAND
16209,60800.0,1.3417,40.0,452.0,109.0,412.0,97.0,37.94,-121.3,INLAND
16210,67500.0,2.375,52.0,24.0,6.0,23.0,5.0,37.94,-121.3,INLAND
16211,55000.0,2.625,36.0,40.0,10.0,64.0,14.0,37.94,-121.32,INLAND
