block_group_id,ocean_proximity
17338,<1H OCEAN
17339,<1H OCEAN
17340,<1H OCEAN
17341,NEAR OCEAN
17342,<1H OCEAN
17343,<1H OCEAN
17344,<1H OCEAN
17345,<1H OCEAN
17346,<1H OCEAN
17347,<1H OCEAN
17348,<1H OCEAN
17349,<1H OCEAN
17350,<1H OCEAN
17351,<1H OCEAN
17352,<1H OCEAN
17353,<1H OCEAN
17354,<1H OCEAN
17355,<1H OCEAN
17356,<1H OCEAN
17357,<1H OCEAN
17358,<1H OCEAN
17359,<1H OCEAN
17360,<1H OCEAN
17361,<1H OCEAN
17362,<1H OCEAN
17363,<1H OCEAN
17364,<1H OCEAN
17365,<1H OCEAN
17366,<1H OCEAN
17367,<1H OCEAN
17368,<1H OCEAN
17369,<1H OCEAN
17370,<1H OCEAN
17371,<1H OCEAN
17372,<1H OCEAN
17373,<1H OCEAN
17374,<1H OCEAN
17375,<1H OCEAN
17376,<1H OCEAN
17377,<1H OCEAN
17378,<1H OCEAN
17379,<1H OCEAN
17380,<1H OCEAN
17381,<1H OCEAN
17382,<1H OCEAN
17383,<1H OCEAN
17384,<1H OCEAN
17385,<1H OCEAN
17386,<1H OCEAN
17387,<1H OCEAN
17388,<1H OCEAN
17389,<1H OCEAN
17390,<1H OCEAN
17391,<1H OCEAN
17392,<1H OCEAN
17393,<1H OCEAN
17394,<1H OCEAN
17395,<1H OCEAN
17396,<1H OCEAN
17397,<1H OCEAN
17398,<1H OCEAN
17399,<1H OCEAN
17400,<1H OCEAN
17401,<1H OCEAN
17402,<1H OCEAN
17403,<1H OCEAN
17404,<1H OCEAN
17405,<1H OCEAN
17406,<1H OCEAN
17407,<1H OCEAN
17408,<1H OCEAN
17409,<1H OCEAN
17410,NEAR OCEAN
17411,NEAR OCEAN
17412,NEAR OCEAN
17413,NEAR OCEAN
17414,NEAR OCEAN
17415,NEAR OCEAN
17416,NEAR OCEAN
17417,NEAR OCEAN
17418,NEAR OCEAN
17419,NEAR OCEAN
17420,NEAR OCEAN
17421,NEAR OCEAN
17422,NEAR OCEAN
17423,NEAR OCEAN
17424,NEAR OCEAN
17425,NEAR OCEAN
17426,NEAR OCEAN
17427,NEAR OCEAN
17428,NEAR OCEAN
17429,NEAR OCEAN
17430,NEAR OCEAN
17431,NEAR OCEAN
17432,NEAR OCEAN
17433,NEAR OCEAN
17434,NEAR OCEAN
17435,NEAR OCEAN
17436,NEAR OCEAN
17437,NEAR OCEAN
17438,NEAR OCEAN
17439,NEAR OCEAN
17440,NEAR OCEAN
17441,NEAR OCEAN
17442,NEAR OCEAN
17443,NEAR OCEAN
17444,NEAR OCEAN
17445,NEAR OCEAN
17446,NEAR OCEAN
17447,NEAR OCEAN
17448,NEAR OCEAN
17449,NEAR OCEAN
17450,NEAR OCEAN
17451,NEAR OCEAN
17452,NEAR OCEAN
17453,NEAR OCEAN
17454,NEAR OCEAN
17455,NEAR OCEAN
17456,NEAR OCEAN
17457,NEAR OCEAN
17458,NEAR OCEAN
17459,NEAR OCEAN
17460,NEAR OCEAN
17461,NEAR OCEAN
17462,NEAR OCEAN
17463,NEAR OCEAN
17464,NEAR OCEAN
17465,NEAR OCEAN
17466,NEAR OCEAN
17467,NEAR OCEAN
17468,NEAR OCEAN
17469,NEAR OCEAN
17470,NEAR OCEAN
17471,NEAR OCEAN
17472,NEAR OCEAN
17473,NEAR OCEAN
17474,NEAR OCEAN
17475,NEAR OCEAN
17476,NEAR OCEAN
17477,NEAR OCEAN
17478,NEAR OCEAN
17479,NEAR OCEAN
17480,NEAR OCEAN
17481,NEAR OCEAN
17482,NEAR OCEAN
17483,NEAR OCEAN
17484,NEAR OCEAN
17485,NEAR OCEAN
17486,NEAR OCEAN
17487,NEAR OCEAN
17488,NEAR OCEAN
17489,NEAR OCEAN
17490,NEAR OCEAN
17491,NEAR OCEAN
17492,NEAR OCEAN
17493,NEAR OCEAN
17494,NEAR OCEAN
17495,NEAR OCEAN
17496,NEAR OCEAN
17497,NEAR OCEAN
17498,NEAR OCEAN
17499,NEAR OCEAN
17500,NEAR OCEAN
17501,NEAR OCEAN
17502,<1H OCEAN
17503,<1H OCEAN
17504,<1H OCEAN
17505,<1H OCEAN
17506,<1H OCEAN
17507,<1H OCEAN
17508,<1H OCEAN
17509,<1H OCEAN
17510,<1H OCEAN
17511,<1H OCEAN
17512,<1H OCEAN
17513,<1H OCEAN
17514,<1H OCEAN
17515,<1H OCEAN
17516,<1H OCEAN
17517,<1H OCEAN
17518,<1H OCEAN
17519,<1H OCEAN
17520,<1H OCEAN
17521,<1H OCEAN
17522,<1H OCEAN
17523,<1H OCEAN
17524,<1H OCEAN
17525,<1H OCEAN
17526,<1H OCEAN
17527,<1H OCEAN
17528,<1H OCEAN
17529,<1H OCEAN
17530,<1H OCEAN
17531,<1H OCEAN
17532,<1H OCEAN
17533,<1H OCEAN
17534,<1H OCEAN
17535,<1H OCEAN
17536,<1H OCEAN
17537,<1H OCEAN
17538,<1H OCEAN
17539,<1H OCEAN
17540,<1H OCEAN
17541,<1H OCEAN
17542,<1H OCEAN
17543,<1H OCEAN
17544,<1H OCEAN
17545,<1H OCEAN
17546,<1H OCEAN
17547,<1H OCEAN
17548,<1H OCEAN
17549,<1H OCEAN
17550,<1H OCEAN
17551,<1H OCEAN
17552,<1H OCEAN
17553,<1H OCEAN
17554,<1H OCEAN
17555,<1H OCEAN
17556,<1H OCEAN
17557,<1H OCEAN
17558,<1H OCEAN
17559,<1H OCEAN
17560,<1H OCEAN
17561,<1H OCEAN
17562,<1H OCEAN
17563,<1H OCEAN
17564,<1H OCEAN
17565,<1H OCEAN
17566,<1H OCEAN
17567,<1H OCEAN
17568,<1H OCEAN
17569,<1H OCEAN
17570,<1H OCEAN
17571,<1H OCEAN
17572,<1H OCEAN
17573,<1H OCEAN
17574,<1H OCEAN
17575,<1H OCEAN
17576,<1H OCEAN
17577,<1H OCEAN
17578,<1H OCEAN
17579,<1H OCEAN
17580,<1H OCEAN
17581,<1H OCEAN
17582,<1H OCEAN
17583,<1H OCEAN
17584,<1H OCEAN
17585,<1H OCEAN
17586,<1H OCEAN
17587,<1H OCEAN
17588,<1H OCEAN
17589,<1H OCEAN
17590,<1H OCEAN
17591,<1H OCEAN
17592,<1H OCEAN
17593,<1H OCEAN
17594,<1H OCEAN
17595,<1H OCEAN
17596,<1H OCEAN
17597,<1H OCEAN
17598,<1H OCEAN
17599,<1H OCEAN
17600,<1H OCEAN
17601,<1H OCEAN
17602,<1H OCEAN
17603,<1H OCEAN
17604,<1H OCEAN
17605,<1H OCEAN
17606,<1H OCEAN
17607,<1H OCEAN
17608,<1H OCEAN
17609,<1H OCEAN
17610,<1H OCEAN
17611,<1H OCEAN
17612,<1H OCEAN
17613,<1H OCEAN
17614,<1H OCEAN
17615,<1H OCEAN
17616,<1H OCEAN
17617,<1H OCEAN
17618,<1H OCEAN
17619,<1H OCEAN
17620,<1H OCEAN
17621,<1H OCEAN
17622,<1H OCEAN
17623,<1H OCEAN
17624,<1H OCEAN
17625,<1H OCEAN
17626,<1H OCEAN
17627,<1H OCEAN
17628,<1H OCEAN
17629,<1H OCEAN
17630,<1H OCEAN
17631,<1H OCEAN
17632,<1H OCEAN
17633,<1H OCEAN
17634,<1H OCEAN
17635,<1H OCEAN
17636,<1H OCEAN
17637,<1H OCEAN
17638,<1H OCEAN
17639,<1H OCEAN
17640,<1H OCEAN
17641,<1H OCEAN
17642,<1H OCEAN
17643,<1H OCEAN
17644,<1H OCEAN
17645,<1H OCEAN
17646,<1H OCEAN
17647,<1H OCEAN
17648,<1H OCEAN
17649,<1H OCEAN
17650,<1H OCEAN
17651,<1H OCEAN
17652,<1H OCEAN
17653,<1H OCEAN
17654,<1H OCEAN
17655,<1H OCEAN
17656,<1H OCEAN
17657,<1H OCEAN
17658,<1H OCEAN
17659,<1H OCEAN
17660,<1H OCEAN
17661,<1H OCEAN
17662,<1H OCEAN
17663,<1H OCEAN
17664,<1H OCEAN
17665,<1H OCEAN
17666,<1H OCEAN
17667,<1H OCEAN
17668,<1H OCEAN
17669,<1H OCEAN
17670,<1H OCEAN
17671,<1H OCEAN
17672,<1H OCEAN
17673,<1H OCEAN
17674,<1H OCEAN
17675,<1H OCEAN
17676,<1H OCEAN
17677,<1H OCEAN
17678,<1H OCEAN
17679,<1H OCEAN
17680,<1H OCEAN
17681,<1H OCEAN
17682,<1H OCEAN
17683,<1H OCEAN
17684,<1H OCEAN
17685,<1H OCEAN
17686,<1H OCEAN
17687,<1H OCEAN
17688,<1H OCEAN
17689,<1H OCEAN
17690,<1H OCEAN
17691,<1H OCEAN
17692,<1H OCEAN
17693,<1H OCEAN
17694,<1H OCEAN
17695,<1H OCEAN
17696,<1H OCEAN
17697,<1H OCEAN
17698,<1H OCEAN
17699,<1H OCEAN
17700,<1H OCEAN
17701,<1H OCEAN
17702,<1H OCEAN
17703,<1H OCEAN
17704,<1H OCEAN
17705,<1H OCEAN
17706,<1H OCEAN
17707,<1H OCEAN
17708,<1H OCEAN
17709,<1H OCEAN
17710,<1H OCEAN
17711,<1H OCEAN
17712,<1H OCEAN
17713,<1H OCEAN
17714,<1H OCEAN
17715,<1H OCEAN
17716,<1H OCEAN
17717,<1H OCEAN
17718,<1H OCEAN
17719,<1H OCEAN
17720,<1H OCEAN
17721,<1H OCEAN
17722,<1H OCEAN
17723,<1H OCEAN
17724,<1H OCEAN
17725,<1H OCEAN
17726,<1H OCEAN
17727,<1H OCEAN
17728,<1H OCEAN
17729,<1H OCEAN
17730,<1H OCEAN
17731,<1H OCEAN
17732,<1H OCEAN
17733,<1H OCEAN
17734,<1H OCEAN
17735,<1H OCEAN
17736,<1H OCEAN
17737,<1H OCEAN
17738,<1H OCEAN
17739,<1H OCEAN
17740,<1H OCEAN
17741,<1H OCEAN
17742,<1H OCEAN
17743,<1H OCEAN
17744,<1H OCEAN
17745,<1H OCEAN
17746,<1H OCEAN
17747,<1H OCEAN
17748,<1H OCEAN
17749,<1H OCEAN
17750,<1H OCEAN
17751,<1H OCEAN
17752,<1H OCEAN
17753,<1H OCEAN
17754,<1H OCEAN
17755,<1H OCEAN
17756,<1H OCEAN
17757,<1H OCEAN
17758,<1H OCEAN
17759,<1H OCEAN
17760,<1H OCEAN
17761,<1H OCEAN
17762,<1H OCEAN
17763,<1H OCEAN
17764,<1H OCEAN
17765,<1H OCEAN
17766,<1H OCEAN
17767,<1H OCEAN
17768,<1H OCEAN
17769,<1H OCEAN
17770,<1H OCEAN
17771,<1H OCEAN
17772,<1H OCEAN
17773,<1H OCEAN
17774,<1H OCEAN
17775,<1H OCEAN
17776,<1H OCEAN
17777,<1H OCEAN
17778,<1H OCEAN
17779,<1H OCEAN
17780,<1H OCEAN
17781,<1H OCEAN
17782,<1H OCEAN
17783,<1H OCEAN
17784,<1H OCEAN
17785,<1H OCEAN
17786,<1H OCEAN
17787,<1H OCEAN
17788,<1H OCEAN
17789,<1H OCEAN
17790,<1H OCEAN
17791,<1H OCEAN
17792,<1H OCEAN
17793,<1H OCEAN
17794,<1H OCEAN
17795,<1H OCEAN
17796,<1H OCEAN
17797,<1H OCEAN
17798,<1H OCEAN
17799,<1H OCEAN
17800,<1H OCEAN
17801,<1H OCEAN
17802,<1H OCEAN
17803,<1H OCEAN
17804,<1H OCEAN
17805,<1H OCEAN
17806,<1H OCEAN
17807,<1H OCEAN
17808,<1H OCEAN
17809,<1H OCEAN
17810,<1H OCEAN
17811,<1H OCEAN
17812,<1H OCEAN
17813,<1H OCEAN
17814,<1H OCEAN
17815,<1H OCEAN
17816,<1H OCEAN
17817,<1H OCEAN
17818,<1H OCEAN
17819,<1H OCEAN
17820,<1H OCEAN
17821,<1H OCEAN
17822,<1H OCEAN
17823,<1H OCEAN
17824,<1H OCEAN
17825,<1H OCEAN
17826,<1H OCEAN
17827,<1H OCEAN
17828,<1H OCEAN
17829,<1H OCEAN
17830,<1H OCEAN
17831,<1H OCEAN
17832,<1H OCEAN
17833,<1H OCEAN
17834,<1H OCEAN
17835,<1H OCEAN
17836,<1H OCEAN
17837,<1H OCEAN
17838,<1H OCEAN
17839,<1H OCEAN
17840,<1H OCEAN
17841,<1H OCEAN
17842,<1H OCEAN
17843,<1H OCEAN
17844,<1H OCEAN
17845,<1H OCEAN
17846,<1H OCEAN
17847,<1H OCEAN
17848,<1H OCEAN
17849,<1H OCEAN
17850,<1H OCEAN
17851,<1H OCEAN
17852,<1H OCEAN
17853,<1H OCEAN
17854,<1H OCEAN
17855,<1H OCEAN
17856,<1H OCEAN
17857,<1H OCEAN
17858,<1H OCEAN
17859,<1H OCEAN
17860,<1H OCEAN
17861,<1H OCEAN
17862,<1H OCEAN
17863,<1H OCEAN
17864,<1H OCEAN
17865,<1H OCEAN
17866,<1H OCEAN
17867,<1H OCEAN
17868,<1H OCEAN
17869,<1H OCEAN
17870,<1H OCEAN
17871,<1H OCEAN
17872,NEAR BAY
17873,<1H OCEAN
17874,<1H OCEAN
17875,<1H OCEAN
17876,<1H OCEAN
17877,<1H OCEAN
17878,<1H OCEAN
17879,<1H OCEAN
17880,<1H OCEAN
17881,<1H OCEAN
17882,<1H OCEAN
17883,<1H OCEAN
17884,<1H OCEAN
17885,<1H OCEAN
17886,<1H OCEAN
17887,<1H OCEAN
17888,<1H OCEAN
17889,<1H OCEAN
17890,<1H OCEAN
17891,<1H OCEAN
17892,<1H OCEAN
17893,<1H OCEAN
17894,<1H OCEAN
17895,<1H OCEAN
17896,<1H OCEAN
17897,<1H OCEAN
17898,<1H OCEAN
17899,<1H OCEAN
17900,<1H OCEAN
17901,<1H OCEAN
17902,<1H OCEAN
17903,<1H OCEAN
17904,<1H OCEAN
17905,<1H OCEAN
17906,<1H OCEAN
17907,<1H OCEAN
17908,<1H OCEAN
17909,<1H OCEAN
17910,<1H OCEAN
17911,<1H OCEAN
17912,<1H OCEAN
17913,<1H OCEAN
17914,<1H OCEAN
17915,<1H OCEAN
17916,<1H OCEAN
17917,<1H OCEAN
17918,<1H OCEAN
17919,<1H OCEAN
17920,<1H OCEAN
17921,<1H OCEAN
17922,<1H OCEAN
17923,<1H OCEAN
17924,<1H OCEAN
17925,<1H OCEAN
17926,<1H OCEAN
17927,<1H OCEAN
17928,<1H OCEAN
17929,<1H OCEAN
17930,<1H OCEAN
17931,<1H OCEAN
17932,<1H OCEAN
17933,<1H OCEAN
17934,<1H OCEAN
17935,<1H OCEAN
17936,<1H OCEAN
17937,<1H OCEAN
17938,<1H OCEAN
17939,<1H OCEAN
17940,<1H OCEAN
17941,<1H OCEAN
17942,<1H OCEAN
17943,<1H OCEAN
17944,<1H OCEAN
17945,<1H OCEAN
17946,<1H OCEAN
17947,<1H OCEAN
17948,<1H OCEAN
17949,<1H OCEAN
17950,<1H OCEAN
17951,<1H OCEAN
17952,<1H OCEAN
17953,<1H OCEAN
17954,<1H OCEAN
17955,<1H OCEAN
17956,<1H OCEAN
17957,<1H OCEAN
17958,<1H OCEAN
17959,<1H OCEAN
17960,<1H OCEAN
17961,<1H OCEAN
17962,<1H OCEAN
17963,<1H OCEAN
17964,<1H OCEAN
17965,<1H OCEAN
17966,<1H OCEAN
17967,<1H OCEAN
17968,<1H OCEAN
17969,<1H OCEAN
17970,<1H OCEAN
17971,<1H OCEAN
17972,<1H OCEAN
17973,<1H OCEAN
17974,<1H OCEAN
17975,<1H OCEAN
17976,<1H OCEAN
17977,<1H OCEAN
17978,<1H OCEAN
17979,<1H OCEAN
17980,<1H OCEAN
17981,<1H OCEAN
17982,<1H OCEAN
17983,<1H OCEAN
17984,<1H OCEAN
17985,<1H OCEAN
17986,<1H OCEAN
17987,<1H OCEAN
17988,<1H OCEAN
17989,<1H OCEAN
17990,<1H OCEAN
17991,<1H OCEAN
17992,<1H OCEAN
17993,<1H OCEAN
17994,<1H OCEAN
17995,<1H OCEAN
17996,<1H OCEAN
17997,<1H OCEAN
17998,<1H OCEAN
17999,<1H OCEAN
18000,<1H OCEAN
18001,<1H OCEAN
18002,<1H OCEAN
18003,<1H OCEAN
18004,<1H OCEAN
18005,<1H OCEAN
18006,<1H OCEAN
18007,<1H OCEAN
18008,<1H OCEAN
18009,<1H OCEAN
18010,<1H OCEAN
18011,<1H OCEAN
18012,<1H OCEAN
18013,<1H OCEAN
18014,<1H OCEAN
18015,<1H OCEAN
18016,<1H OCEAN
18017,<1H OCEAN
18018,<1H OCEAN
18019,<1H OCEAN
18020,<1H OCEAN
18021,<1H OCEAN
18022,<1H OCEAN
18023,<1H OCEAN
18024,<1H OCEAN
18025,<1H OCEAN
18026,<1H OCEAN
18027,<1H OCEAN
18028,<1H OCEAN
18029,<1H OCEAN
18030,<1H OCEAN
18031,<1H OCEAN
18032,<1H OCEAN
18033,<1H OCEAN
18034,<1H OCEAN
18035,<1H OCEAN
18036,<1H OCEAN
18037,<1H OCEAN
18038,<1H OCEAN
18039,<1H OCEAN
18040,<1H OCEAN
18041,<1H OCEAN
18042,<1H OCEAN
18043,<1H OCEAN
18044,<1H OCEAN
18045,<1H OCEAN
18046,<1H OCEAN
18047,<1H OCEAN
18048,<1H OCEAN
18049,<1H OCEAN
18050,<1H OCEAN
18051,<1H OCEAN
18052,<1H OCEAN
18053,<1H OCEAN
18054,<1H OCEAN
18055,<1H OCEAN
18056,<1H OCEAN
18057,<1H OCEAN
18058,<1H OCEAN
18059,<1H OCEAN
18060,<1H OCEAN
18061,<1H OCEAN
18062,<1H OCEAN
18063,<1H OCEAN
18064,<1H OCEAN
18065,<1H OCEAN
18066,<1H OCEAN
18067,<1H OCEAN
18068,<1H OCEAN
18069,<1H OCEAN
18070,<1H OCEAN
18071,<1H OCEAN
18072,<1H OCEAN
18073,<1H OCEAN
18074,<1H OCEAN
18075,<1H OCEAN
18076,<1H OCEAN
18077,<1H OCEAN
18078,<1H OCEAN
18079,<1H OCEAN
18080,<1H OCEAN
18081,<1H OCEAN
18082,<1H OCEAN
18083,<1H OCEAN
18084,<1H OCEAN
18085,<1H OCEAN
18086,<1H OCEAN
18087,<1H OCEAN
18088,<1H OCEAN
18089,<1H OCEAN
18090,<1H OCEAN
18091,<1H OCEAN
18092,<1H OCEAN
18093,<1H OCEAN
18094,<1H OCEAN
18095,<1H OCEAN
18096,<1H OCEAN
18097,<1H OCEAN
18098,<1H OCEAN
18099,<1H OCEAN
18100,<1H OCEAN
18101,<1H OCEAN
18102,<1H OCEAN
18103,<1H OCEAN
18104,<1H OCEAN
18105,<1H OCEAN
18106,<1H OCEAN
18107,<1H OCEAN
18108,<1H OCEAN
18109,<1H OCEAN
18110,<1H OCEAN
18111,<1H OCEAN
18112,<1H OCEAN
18113,<1H OCEAN
18114,<1H OCEAN
18115,<1H OCEAN
18116,<1H OCEAN
18117,<1H OCEAN
18118,<1H OCEAN
18119,<1H OCEAN
18120,<1H OCEAN
18121,<1H OCEAN
18122,<1H OCEAN
18123,<1H OCEAN
18124,<1H OCEAN
18125,<1H OCEAN
18126,<1H OCEAN
18127,<1H OCEAN
18128,<1H OCEAN
18129,<1H OCEAN
18130,<1H OCEAN
18131,<1H OCEAN
18132,<1H OCEAN
18133,<1H OCEAN
18134,<1H OCEAN
18135,<1H OCEAN
18136,<1H OCEAN
18137,<1H OCEAN
18138,<1H OCEAN
18139,<1H OCEAN
18140,<1H OCEAN
18141,<1H OCEAN
18142,<1H OCEAN
18143,<1H OCEAN
18144,<1H OCEAN
18145,<1H OCEAN
18146,<1H OCEAN
18147,<1H OCEAN
18148,<1H OCEAN
18149,<1H OCEAN
18150,<1H OCEAN
18151,<1H OCEAN
18152,<1H OCEAN
18153,<1H OCEAN
18154,<1H OCEAN
18155,<1H OCEAN
18156,<1H OCEAN
18157,<1H OCEAN
18158,<1H OCEAN
18159,<1H OCEAN
18160,<1H OCEAN
18161,<1H OCEAN
18162,<1H OCEAN
18163,<1H OCEAN
18164,<1H OCEAN
18165,<1H OCEAN
18166,<1H OCEAN
18167,<1H OCEAN
18168,<1H OCEAN
18169,<1H OCEAN
18170,<1H OCEAN
18171,<1H OCEAN
18172,<1H OCEAN
18173,<1H OCEAN
18174,<1H OCEAN
18175,<1H OCEAN
18176,<1H OCEAN
18177,<1H OCEAN
18178,<1H OCEAN
18179,<1H OCEAN
18180,<1H OCEAN
18181,<1H OCEAN
18182,<1H OCEAN
18183,<1H OCEAN
18184,<1H OCEAN
18185,<1H OCEAN
18186,<1H OCEAN
18187,<1H OCEAN
18188,<1H OCEAN
18189,<1H OCEAN
18190,<1H OCEAN
18191,<1H OCEAN
18192,<1H OCEAN
18193,<1H OCEAN
18194,<1H OCEAN
18195,<1H OCEAN
18196,<1H OCEAN
18197,<1H OCEAN
18198,<1H OCEAN
18199,<1H OCEAN
18200,<1H OCEAN
18201,<1H OCEAN
18202,<1H OCEAN
18203,<1H OCEAN
18204,<1H OCEAN
18205,<1H OCEAN
18206,<1H OCEAN
18207,NEAR BAY
18208,<1H OCEAN
18209,<1H OCEAN
18210,NEAR BAY
18211,NEAR BAY
18212,NEAR BAY
18213,NEAR BAY
18214,NEAR BAY
18215,<1H OCEAN
18216,NEAR BAY
18217,NEAR BAY
18218,NEAR BAY
18219,NEAR BAY
18220,NEAR BAY
18221,NEAR BAY
18222,NEAR BAY
18223,NEAR BAY
18224,NEAR BAY
18225,NEAR BAY
18226,NEAR BAY
18227,NEAR BAY
18228,NEAR BAY
18229,NEAR BAY
18230,NEAR BAY
18231,NEAR BAY
18232,NEAR BAY
18233,NEAR BAY
18234,NEAR BAY
18235,NEAR BAY
18236,NEAR BAY
18237,NEAR BAY
18238,NEAR BAY
18239,NEAR BAY
18240,NEAR BAY
18241,NEAR BAY
18242,NEAR BAY
18243,NEAR BAY
18244,NEAR BAY
18245,NEAR BAY
18246,NEAR BAY
18247,NEAR BAY
18248,NEAR BAY
18249,NEAR BAY
18250,NEAR BAY
18251,NEAR BAY
18252,NEAR BAY
18253,NEAR BAY
18254,NEAR BAY
18255,NEAR BAY
18256,NEAR BAY
18257,NEAR BAY
18258,NEAR BAY
18259,NEAR BAY
18260,NEAR BAY
18261,NEAR BAY
18262,NEAR BAY
18263,NEAR BAY
18264,NEAR BAY
18265,NEAR BAY
18266,NEAR BAY
18267,NEAR BAY
18268,<1H OCEAN
18269,<1H OCEAN
18270,<1H OCEAN
18271,NEAR BAY
18272,NEAR BAY
18273,NEAR BAY
18274,NEAR BAY
18275,<1H OCEAN
18276,<1H OCEAN
18277,<1H OCEAN
18278,<1H OCEAN
18279,<1H OCEAN
18280,NEAR BAY
18281,<1H OCEAN
18282,<1H OCEAN
18283,<1H OCEAN
18284,NEAR BAY
18285,NEAR BAY
18286,NEAR BAY
18287,NEAR BAY
18288,NEAR BAY
18289,NEAR BAY
18290,NEAR BAY
18291,NEAR BAY
18292,NEAR BAY
18293,NEAR BAY
18294,NEAR BAY
18295,NEAR BAY
18296,NEAR BAY
18297,NEAR BAY
18298,NEAR BAY
18299,NEAR BAY
18300,NEAR BAY
18301,NEAR BAY
18302,NEAR BAY
18303,NEAR BAY
18304,NEAR BAY
18305,NEAR BAY
18306,NEAR BAY
18307,NEAR BAY
18308,NEAR BAY
18309,NEAR BAY
18310,NEAR BAY
18311,NEAR BAY
18312,NEAR BAY
18313,NEAR BAY
18314,NEAR BAY
18315,NEAR BAY
18316,NEAR BAY
18317,NEAR BAY
18318,NEAR BAY
18319,NEAR BAY
18320,NEAR BAY
18321,NEAR BAY
18322,NEAR BAY
18323,NEAR BAY
18324,NEAR BAY
18325,NEAR BAY
18326,NEAR BAY
18327,NEAR BAY
18328,NEAR BAY
18329,NEAR BAY
18330,NEAR BAY
18331,NEAR BAY
18332,NEAR BAY
18333,NEAR BAY
18334,NEAR BAY
18335,NEAR BAY
18336,NEAR BAY
18337,NEAR BAY
18338,NEAR BAY
18339,NEAR BAY
18340,NEAR BAY
18341,NEAR BAY
18342,NEAR BAY
18343,NEAR BAY
18344,NEAR BAY
18345,NEAR BAY
18346,NEAR BAY
18347,NEAR BAY
18348,NEAR OCEAN
18349,NEAR BAY
18350,NEAR OCEAN
18351,NEAR BAY
18352,NEAR OCEAN
18353,NEAR BAY
18354,NEAR BAY
18355,NEAR BAY
18356,NEAR BAY
18357,NEAR BAY
18358,NEAR BAY
18359,NEAR BAY
18360,NEAR BAY
18361,NEAR BAY
18362,NEAR BAY
18363,NEAR BAY
18364,<1H OCEAN
18365,<1H OCEAN
18366,<1H OCEAN
18367,<1H OCEAN
18368,<1H OCEAN
18369,<1H OCEAN
18370,<1H OCEAN
18371,<1H OCEAN
18372,<1H OCEAN
18373,<1H OCEAN
18374,<1H OCEAN
18375,<1H OCEAN
18376,<1H OCEAN
18377,<1H OCEAN
18378,<1H OCEAN
18379,<1H OCEAN
18380,<1H OCEAN
18381,<1H OCEAN
18382,<1H OCEAN
18383,<1H OCEAN
18384,<1H OCEAN
18385,<1H OCEAN
18386,<1H OCEAN
18387,<1H OCEAN
18388,<1H OCEAN
18389,<1H OCEAN
18390,<1H OCEAN
18391,<1H OCEAN
18392,<1H OCEAN
18393,<1H OCEAN
18394,<1H OCEAN
18395,<1H OCEAN
18396,<1H OCEAN
18397,<1H OCEAN
18398,<1H OCEAN
18399,<1H OCEAN
18400,<1H OCEAN
18401,<1H OCEAN
18402,<1H OCEAN
18403,<1H OCEAN
18404,<1H OCEAN
18405,<1H OCEAN
18406,<1H OCEAN
18407,<1H OCEAN
18408,<1H OCEAN
18409,<1H OCEAN
18410,<1H OCEAN
18411,<1H OCEAN
18412,<1H OCEAN
18413,<1H OCEAN
18414,<1H OCEAN
18415,<1H OCEAN
18416,<1H OCEAN
18417,<1H OCEAN
18418,<1H OCEAN
18419,<1H OCEAN
18420,<1H OCEAN
18421,<1H OCEAN
18422,<1H OCEAN
18423,<1H OCEAN
18424,<1H OCEAN
18425,<1H OCEAN
18426,<1H OCEAN
18427,<1H OCEAN
18428,<1H OCEAN
18429,<1H OCEAN
18430,<1H OCEAN
18431,<1H OCEAN
18432,<1H OCEAN
18433,<1H OCEAN
18434,<1H OCEAN
18435,<1H OCEAN
18436,<1H OCEAN
18437,<1H OCEAN
18438,<1H OCEAN
18439,<1H OCEAN
18440,<1H OCEAN
18441,<1H OCEAN
18442,<1H OCEAN
18443,<1H OCEAN
18444,<1H OCEAN
18445,<1H OCEAN
18446,<1H OCEAN
18447,<1H OCEAN
18448,<1H OCEAN
18449,<1H OCEAN
18450,<1H OCEAN
18451,<1H OCEAN
18452,<1H OCEAN
18453,<1H OCEAN
18454,<1H OCEAN
18455,<1H OCEAN
18456,<1H OCEAN
18457,<1H OCEAN
18458,<1H OCEAN
18459,<1H OCEAN
18460,<1H OCEAN
18461,<1H OCEAN
18462,<1H OCEAN
18463,<1H OCEAN
18464,<1H OCEAN
18465,<1H OCEAN
18466,<1H OCEAN
18467,<1H OCEAN
18468,<1H OCEAN
18469,<1H OCEAN
18470,<1H OCEAN
18471,<1H OCEAN
18472,<1H OCEAN
18473,<1H OCEAN
18474,<1H OCEAN
18475,<1H OCEAN
18476,<1H OCEAN
18477,<1H OCEAN
18478,<1H OCEAN
18479,<1H OCEAN
18480,<1H OCEAN
18481,<1H OCEAN
18482,<1H OCEAN
18483,<1H OCEAN
18484,<1H OCEAN
18485,INLAND
18486,INLAND
18487,INLAND
18488,INLAND
18489,INLAND
18490,INLAND
18491,<1H OCEAN
18492,INLAND
18493,INLAND
18494,INLAND
18495,INLAND
18496,INLAND
18497,INLAND
18498,INLAND
18499,INLAND
18500,<1H OCEAN
18501,INLAND
18502,<1H OCEAN
18503,INLAND
18504,<1H OCEAN
18505,<1H OCEAN
18506,<1H OCEAN
18507,NEAR OCEAN
18508,NEAR OCEAN
18509,NEAR OCEAN
18510,NEAR OCEAN
18511,NEAR OCEAN
